JonathanXnn,"Si se trata de #hardware y #tecnología, mis #artículos / #news / #reviews los encuentras en @XatakaMexico"
Jonbigidea,"Me gusta Crear aun que a veces me equivoque, porque tropezar a menudo nos conduce a una buena Idea!"
jonhsg,"Don't Panic (:"
jonhteylor21,"Soñar es gratis pero levantarte y tomar acción es la única satisfacción para hacerlo realidad."
jonnytrejo,"Ing. Químico , soñador, buscando una ciudad de papel!"
jonthanemanuel,"“No hay más infierno para el hombre que la estupidez y la maldad de sus semejantes.”"
jony0091,"Saxofonista. Compositor. Productor. @urssbajoelarbol @losviernes @xaviersoyyomx @tocoelsax"
jonybreddeis,"Jugador del liverpool de sarandi. Futuro contador pero allá a lo lejos..."
JONYMENDOZAA,"Dios es mi fuerza ❤️ 1/14 JJG's, Medico en formación Estoy decidido a encontrar la felicidad, no en alguien más, si no en mí mismo ✨❣"
jonymkt,"Mercadólogo/Consultor para MiMPyME y PYME. amante de la vida, el humor acido y promotor desvergonzado de lo hecho en México. consuma lo nuestro."
jooe71,"21 años/ Estudiante de Ingenieria Quimica/ I'm one of those regular weird people"
joogcol,""
joohnbarranco,"////////// • 21 Nadie me quiere, todos me odian."
JoOrgii,"QFB | Facultad de Química | UNAM |"
jooshedanhi,"Hola¡¡ Soy Jooshe Danii. Amo la Música Pop, me encanta Taylor Swift, One Direction, Katy Perry, Demi Lovato, Fifth Harmony. El planeta es mi pasión."
joozzMeDicen,"no_description"
joparce15,""
jopcardona,"Tributarista - Universidad Externado de Colombia"
jopezlol,"Un chico alivianado que disfruta de estar entre amigos."
jor1tri2,""
jorch_jorch,"No grito, no corro, no empujo.... bueno a veces si"
jordancastell,"Cuando la felicidad llega... hay que dejarla entrar"
jordf31,"hasta los mínimos detalles hablan"
JordiFong,"Aprender a vivir en compañia fue negarse a vivir en soledad"
jordy_my,"Internacionalista. Insomne. Cofundador de @Factual_MX / @FactiCo_mx Mis intereses: #MediosDigitales #AmericaLatina #MobileJournalism"
jordy_ribeiro,"Me gusta la verdad por encima de todo ya sea politico partido presidente o autoridades(para que no se confundan no le voy a ningun partido ni ideologia)"
Jordy_Rincon,""
Jorg7MC,"Economista ITAM. Defeño de nacimiento y Quintanarroense por adopción. Amante del fútbol, la Fórmula 1 y los Baltimore Ravens."
Jorge23_FR,"Aprendí a tocar la guitarra no por gusto, sino por dislexia."
jorge2702,"Reportero de la Sección de seguridad en Milenio Jalisco. Chivista a morir."
jorge793,"Farsante."
Jorge_Aguilar24,"Me encanta la Música Trance y también adoro a Paty Cantú."
jorge_alvarado_,"Si quieres saber de mi, solo pregunta."
jorge_cepa,"Yesterday is History, Today is a Gift, Tomorrow is Mystery..."
Jorge_Espinosa1,""
JORGE_FERDINAND,"✌"
jorge_fisz,"volvi jejejeje"
jorge_gdlm,""
Jorge_GS_,""
jorge_h_rojas,"Aprendiz de quijote"
Jorge_Hs,"Tapatío, ¿Algo más? LAE con toque de mercadólogo en camino"
Jorge_luis0289,"Raro y celestial don, el que sepa sentir y razonar al mismo tiempo."
jorge_montao,""
Jorge_Rayado090,"Un Planeador del Alma, Vaquero Galactico y Pasajero del Universo, Poeta, Compositor y Guitarrista? Busco expresarme atraves de las letras."
JORGE_ROMLOP,""
Jorge_rtz,":3 --- awesome dude"
jorge_samano,"Defeño - Toluqueño 100% Chiva."
Jorge_Sanchez81,"Pensador meticuloso y exacto con un dinamismo innato para solución de problemas.#iAmAIESECer  #Entrepreneur #OnlyISearchSuccess"
jorge_zambrano,""
jorgea_pinto,"jefe de deportes de cucea"
JorgeAguasV,"atolladero"
jorgealanderos,""
JorgeAlfredo1,"Sociólogo por la @UAMXoc Cursa Posgrado en la Especialidad de Análisis Político 2015-2016 @UNAM_FCPyS Miembro del PAN desde 1998, originario de la @delegacionBJ"
jorgealro,"Reportero desde 1992 hecho en EXCELSIOR, el viejo, por supuesto, ¿hay otro?"
JorgeAlvarez17,"Abogado por el ITESO, Originario de Uruapan, Michoacan, Mexico, ferviente apasionado de la fiesta de todas las fiestas, el TORO! Ole!"
JorgeAPL5,""
jorgeariasb,""
JORGEARREDONDOG,"SUB-SECRETARIO MOVILIDAD EDO. DE MEX."
jorgearturo,""
jorgearturosaza,"Analista económico, ex-Fedesarrollo, Asobancaria, Asociación de Cias de Financiamiento, consultor, Asesor -Felaban. Puntos de vista personales exclusivamente"
JorgeASanchezP,""
JorgeaVillegasg,""
JorgeBarro,"Locutor comercial. Narrador de historias en spots de Radio y TV. Me llaman ROJO y sí, yo soy el de la voz de..."
jorgebee65,""
jorgeberry,"Periodista desde 1973. Antes de eso, rockero."
JorgeBu37116712,""
Jorgecaddena,""
jorgecar58,"-El grado de libertad de un país es el grado de su progreso.-A los politicos y a los pañales hay que cambiarlos seguido... y por las mismas razonez."
JORGECARDENAS9,""
jorgecardenas_a,"En un mundo lleno de posibilidades...."
jorgecedano,""
JorgeCo53763082,"Administrador de Empresas, Especialista en Alta Gerencia, Especialista en Evaluación y Gerencia de Proyectos"
JorgeContrerasN,"News addict, seasoned speaker, marketing expert, passionate gadgeteer, sports fan & serial tweeter. Tech Journalist @EfektoNoticias, @WRadioMexico @Poder_Mexico"
jorgecorderog,"vive como si fueras a morir dentro de diez segundos."
jorgecortes221,""
JorgeCuello1,"Politica y Futbol. Opinión"
jorgecura1070,"Periodista radicado en Barranquilla y director de importantes medios de comunicación en el Caribe Colombiano. -- http://t.co/srZAEj3PQ2"
JorgedeLuna,"Contador de historias."
Jorgeeh_2012,"Soy Monteriano - Abogado Asesor de Tránsito y Transporte - Director de @Movilidad_Total. Cel-WhatsApp 3142558410"
jorgeenciso,""
jorgefsb,"Ideator & investor in Content/Tech based businesses at http://t.co/oWiCfaojY5 & http://t.co/hCj6PoabMc ; Dude who wants to be Passion Personified!"
jorgegarcia4516,"Cuánto valor ponerle a la vida cuento o mito vida y sociedad"
JorgeGarcia56,"Never Stop. Never Settle."
Jorgegarciamx,"Liberal moderado, huachafero sin remedio. Bohemio por convicción, tolerante por educación."
JorgeGarciaSan,"Contador Público, Universidad Popular del Cesar. Miembro de @PoloDemocratico, @ocecolombia, @manecolombia."
jorgegargu,"Diseñador gráfico y blogger"
jorgegarzon2581,"#todoslosdiasdeganarseguidores"
jorgegcastano,"Concejal del Ayuntamiento de Madrid, responsable de las Juntas Municipales de Centro y Chamberí."
JorgeGiraldoH,"Abogado Colombiano"
jorgego19,"!!GUERREROO!!"
jorgeguzmangmz,"Estudiante de Derecho. MUFC."
jorgehgog,""
jorgehhm,"Soy un ser humano ordinario, común y corriente. Gerente General en La Crónica de Hoy Jalisco. Ingeniero, Administrador, Músico y Escritor."
jorgehill,"Chavorruco pinchepaisísta insoportable | Mi changarro @bunbomx  | Mi ♫ @HarlequinIsland (synthgaze) y @FumiHimu (retrowave) | Mi cabeza http://t.co/3rPnpLmqSW"
jorgehortiz,""
JorgeHyrule,""
jorgeibarra86,"Alegre y relajado!!!"
jorgeihm,"i'm a sinner, who's probably gonna sin again"
JORGEISAACMIMEN,"DalaiLama: If you make others happy, you’ll be happy. If you make others unhappy, you’ll be miserable."
jorgeisaias,"Ciudadano del mundo, opinador por que quiero y puedo."
jorgekravitz,"Industrial Engineer. I follower the best practices industrials of business and management. I am Certified by ASQ as Quality Improvement Associate"
JorgeLeyva_,"Periodista. Columnista en @LaAgendaSetting y en Heraldo de #Tabasco Fan del #cafénecesario Analista político en Radio"
jorgelimon,"Escribiendo en vivo desde Piedras Negras, Coahuila, Mexico. Twitts de Musica, deportes, T.V. y vida cotidiana."
jorgelongoria95,"Estudiante Derecho / Universidad Iberoamericana / Futuro Abogado Penalista"
JorgeLopezVal,""
jorgeluisjaral,"no_description"
jorgemarin,"CMO at http://t.co/k5MEVhnK78. My ideas, productions and conferences at http://t.co/ZMPi8ewOVi. Heading to #inbound15"
jorgemariomata,"De Chihuahua"
JorgeMataDI,"Idealista. Diseñador industrial y fundador de Studio301. Apasionado de la fotografía, los cortometrajes y la música."
jorgemb83,"Life´s a journey... not a destination..."
jorgembotero,"Tengo un sueño"
jorgemendozag12,"Dependo de Dios, CEO de J & M design, Diseñador Gráfico, Amo la Visión G12, UVM , Americanista de corazón.™"
jorgemf77,"+ fotos"
JorgeMFonseca,"Esta vida es la mejor, ojala nunca cambie, ni nos cambie a nosotros :)"
JorgeMoch,"Escritor, monero, aprendiz de periodista, canófilo, melómano, hocicón y un poco haragán pero magnífico padre aunque a veces le digan ogro."
JorgeMrosiles,"steelers nation⬛️"
jorgenavarijo,"Periodismo y Comunicación. Mis opiniones son personales."
jorgeoarce,"Mexicano vivendo con intensidad los retos de nuestra sociedad. Convencido de que el cambio comienza con el ejemplo."
jorgeocana25,"¡Cuándo demonios podré ir al Kilimanjaro!"
JORGEODEPINEDO,"ACTOR, PRODUCTOR, DIRECTOR, ESCRITOR, PROMOTOR, PADRE, ABUELO, AMANTE ESPOSO Y AMIGO, SOBRE TODO DE ACTORES, ACTRICES Y COMEDIANTES... AH, LE VOY AL NECAXA"
JorgeOssa4,"Profesional en #Marketing #CommunityManager  #Prospero #Exitoso #Positivo #BienvenidoDinero #Abundancia #TuyYoSomosRicos  #SiguemeyTeSigo  #MarketingDigital"
JorgeOvalle,"TN MUSIC / Manuel Medrano / El Kanka / La Tostadora / The Castles / Andrés Páez"
JorgeP1994,"¡Orgullosamente costeño, Guerrerense! Contador en proceso por la (@UNAM_MX), en política son los resultados en relación al trabajo los que justifican el fin..."
JorgePC80,"Ingeniero de sistemas simpático un poco maniático ... mirando el vaso siempre medio lleno ..."
jorgeperezarce,""
JorgePerezGarat,""
jorgepfast,""
jorgepomarg,"Fundador y CEO de Mimo Agency. App para modelos y mas. Founder at Mimo Agency. App for Models and more."
jorgepp80014,"pensador..poeta,,,,Rapero ,,Melomano,,,,hip hop,,soul,,,,rap,,,clasica,,,buen futbol,,,,y revolucion por siempre"
JorGePrzRu,"solo me divierto.. no sigo a nadie que sea parte de un grupo politico menos a los #pejezombies"
jorgeqyt,"ingeniero civil y administrador de empresas"
JorgeRaful,"Systems and Information Technologies Engineer I'm a passionate of Programming and Technological devices. Passions: Reading, Salsa Dancing, VideoGames, App Dev"
JORGERAMON6301,""
jorgeramos7773,"Dedicado al periodismo desde abril de 1997. Egresado de la Carlos Septién García y hoy estudiante Ibero. Premio Club de Periodistas 2001, finalista Colpin 2014."
jorgerdelagala,"Campeche | Mexicano con causa, Coach, Emprendedor, Conferencista 364 conferencias en 24 países, Consultor #SocialMedia #Liderazgo #Marketing | Un día a la Vez."
JorgeReyHz,""
JorgeRibeiroSE,"POR UM BRASIL MELHOR, VAMOS MUDAR ?"
jorgerockandrol,""
jorgesalceda,"El que renuncia al odio, la ira, el enojo, la crítica, el orgullo y el engreimiento, va al TRIUNFO!! de LA LIBERACION DE LA ESCLAVITUD MENTAL#NO AL ABORTO!"
jorgesantanderg,"Almanaque de pendejadas (según mi compadre)"
JorgEsqRuiz,"Director General de la Fundación Pablo García / Corredor con T1Diabetes / Facil: Yo quiero! Más fácil: Ya no puedo! Difícil pero reconfortante: Ya lo hice!"
jorgestepa,"excéntrico, genial y ... olvidadizo ..."
jorgetorresb,"Personal Coach (Centro de Coaching Estrategico)."
JorgetToledo,"no_description"
jorgeturbay,"Ferreteria Samir mas que una ferreteria. Cada dia mas cerca de tí. juniorista,creo en Dios,extraño a mis padres,te amo salma."
jorgeuniminuto,""
JorgeVoice,"Estudio Publicidad y Comunicación Estratégica. Locutor comercial. Web Developer. Youtuber cuando viajo."
JorgeVP,"Deconstruir la vida con base en el nihilismo, cinismo, sarcasmo y orgasmo."
JorgeZav95,""
jorgezaval26,"huevos no mamadas"
jorgezester,"Maestrolopitekus. economus, advocatus."
jorginho58,""
jorginno1973,"Hoy me considero XOCHITEPEQUENSE el mejor lugar que he conocido, trabajo en bienes raices, practico natacion y taebo."
Jorgito702Jorge,"Intelectual ,literato y casi político, defensor de los derechos humanos y promotor del desarrollo sustentable. AH Y SOY ARQUITECTO!!!!!"
JORGITO_81,"null"
jorgitomacumba,"Escritor amateur y mamagallista consumado."
jorgjuam,"No te seguiré sólo por el hecho de que me sigas. Si eso buscas, no esperes reciprocidad."
jorglaraa,"Professional Dreamer"
JorgMcFly,"Mercadologo, Relaciones Públicas. Destruyendo al mundo desde los 90's."
jorgramire,"Orgulloso Hincha de Independiente Santa Fe!CAMPEON CONTINENTAL. La tecnología mi vida. Lo Paranormal mi Otro mundo!"
jorgtrejo,"Matemático de Profesión, Soñador por Convicción !!!"
jorivan69,""
jorlizar,"Profesional de la Educación. Temas: matrimonio, familia, afectividad tecnología y desarrollo personal."
jormungandblood,"50% Videogames, 50% Death Metal //  Survival Horror & Moshpits // PR by day, writing about videogames at night //"
jornadajalisco,"no_description"
Jorolivares8,"In Trance, I Trust.Artificial Human.Pure Android."
jorovero,""
Jorsanvar,"http://t.co/y0brCC08A3"
jorte65,""
jortegadavila,""
jorvane,"Preocupado por mi ciudad Cartagena con la mayor desigualdad #NoALaCorrupccion Vigilante en la  Gestión Alcaldía, Gobernación y Concejales  #NoAlMaltratoAnimal"
jos_mezz,"&%Tranquilo maestro&%"
JosamVega,"Nacido en el D.F. pero SONORENSE por convicción y decisión."
JosAntoniomas,""
josarodrigueza,""
Josarsa,""
josazap,""
Josbren15,"Businessman, tennis player, dog lover and now runner!"
JosCarlosLA24,"no_description"
JosCroch,"Citlali García❤ XVIII • VII • VX C&J♥"
Jose,"Product Leader | Freedom & Opportunity | #JobTech #EdTech #CivicTech #Social #Behavioral #Local #AI #VoiceUI #Music #Venezuela"
jose,"Product Leader | Freedom & Opportunity | #JobTech #EdTech #CivicTech #Social #Behavioral #Local #AI #VoiceUI #Music #Venezuela"
Jose1Quintas,""
jose8carrillo,"Papa de Camila / Venezolano / CEO SLI Mision Impacto / Abogado / DDHH LLM BU. Master Politica / Vinotinto / Real Madrid / Red Sox / Run / Surf / Montaña"
jose_acosta777,"I Love Long Jump"
jose_amed,""
jose_anrod,""
Jose_Avaloss,"Ily❤️"
jose_fabregas,"Strategist, music junkie, getting-old-fobic, in love with life! :D"
jose_maria_sand,"no temas dejar lo bueno para ir a lo grandioso!!"
Jose_Oly09,"De Tonalá para el mundo !!! chiva de corazón y loco por convicción. #SencillosFC"
Jose_R_YR,"Ingeniero geek, bon-vivant aspiracional, amante del buen comer, beber y una plática amena. villamelón del vino y el tequila, aprendiz de bartender. No PRI/PG"
jose_sito2,""
jose_zubi87,"Estudiante de comunicación y reportero en @cronicadportiv además de gerente de medios en @AgaverasBasket, @Chivas de Corazón"
JoseA_Santiago,""
joseaalonso1,"Economia, pensamiento liberal."
joseacontreras,"Disfruto la justicia, solidaridad, responsabilidad social, libertad, en contra de la discriminacion e inequidad. Apoyo a la Mujer. Soy Srio. AC Madres Solteras"
joseadolfo_13,""
joseal_69,""
josealbertorg,"Loco por la vida, amo a mis hijos, me encanta el soccer y sigo la F1, bromista con la gente, con sentido del humor, chiva de corazón,  me encantan las ventas."
JoseAlcedo,"FELIZ CON LA VIDA AGRADECIDO CON ELLA ‼️"
josealf44753665,"Coatzacoalcos ver. una sonrisa es lo mejor.....Te sigue .... loco pero feliz"
JoseAngel621,"Docente Investigación Social, especializado en Estrategia, con experiencia profesional en Publicidad y Comunicación Política. Interesado en la Loca Colombia."
JoseAngelGoycoo,"Estudiante de la carrera de Administración Estratégica, priista, trabajador y soñador comprometido con México."
joseangelgtz,"Periodista, resignado Atlista, enamorado de mi ciudad y de mi Estado."
JoseAnHz,"Ich bin mir absolut klar, Ich trag den Namen Mons†er.I am for drink and the embrace of questionable women and men. May your day bring you equal favors."
joseantonio1977,"Conductor en @radio_formula. Columnista en @Diario_Imagen. Editor de la revista @_ustraveler en GlobalCom. Politólogo, periodista y bohemio de corazón!"
JoseAntonioIO,""
JoseAntonioPia7,"POR LA IGNORANCIA NOS HAN DOMINADO MAS QUE POR LA FUERZA.MI PLAN PARA HOY, SER FELIZ."
JoseArizaS,"100% Jesus Freak...Mi confianza esta en El."
JOSEARREOLA54,""
josebermont,""
JoseBosio32,""
JoseCardenas1,"Cuarenta y siete años de oficio periodístico"
josecardenas1,"Cuarenta y siete años de oficio periodístico"
josecarlo99,"Fotógrafo, editor en La Jornada en línea. Cuenta personal. En instagram https://t.co/GMMKRWea95"
JoseCarlosTecno,"Estamos rehaciendo esta bio. Disculpe los inconvenientes. Vuelva pronto. Sígame en: https://t.co/ma8ifNMB1fhttps://t.co/Exr3d2uqrmhttps://t.co/j8vE0MrbEb"
josech,"Corporate kung-fu / opening to the source / for joy and profit. ONLY Personal Opinions."
JoseCharlyVF,"Uno más del monton! TWITTS ESTRICTAMENTE PERSONALES..  Siganme los buenos!"
JoseContrerasMx,"Gasolina y Bits en las Venas"
JoseCruz12,"El mundo se divide, sobre todo, entre indignos e indignados."
JoseCuelloB,"Bogotano, Belen Jesuit/Universidad del Rosario. Otro orgulloso más de las FFMM. #SpearSarcoma https://t.co/t6Y5ZgLR6C"
josedejesus1,"Me molesta la gente de doble moral, soy lo que soy y como tal me muestro."
JoseDeUriarte,"Some trends perception. Promotion of a few ideas. #DeUriarte's attention catching but untranscending humor. Selfish believer in performing as a part of a system"
joseearenas,"Si no eres la SOLUCIÓN entonces eres EL PROBLEMA! #Economia #Ecologia #Arquitectura #Negocios #Emprendimiento, #Tecnologia #News #MOOC #Crowdfunding #Innovation"
JoseElRito,""
JoseFarto,"He vuelto..."
josefcogallardo,""
JOSEFEGOMEZ,"Finanzas - Analista - jfgomez@canada-11.com"
Josefina_Buxade,"Transparencia, datos abiertos, periodismo. Mamá, profe, lectora. Café, vino tinto, TW."
josefinasatsang,"Soy artista visual, estoy especializada en Teoría de la Información"
josefra65982051,""
josegabrielfons,"analista temas políticos, económicos e internacionales contemporáneos"
JoseGagon,"Abogado y Asesor TIC's  #peritoeninformatica"
josegalindoro,"Full-time Researcher at Instituto de Investigaciones Histórico-Sociales, Universidad Veracruzana. Education: ITAM, UNAM, Oxford, Berkeley. SNI & PRODEP Member."
josegmccausland,""
josegom18,"Ing. Sistemas Computacionales"
josegomez38,""
josegtz_banda,""
joseguevaram,"Empresario hidalguense, Director General de @IndemunHgo y Presidente de @Amexmun"
JoseHdz384,"Arquitecto, estudiante maestría en Proyectos y Edificación Sustentable."
JoseHdzA97,"✖ω✖"
JoseIgnacioHer1,"Monitoreo de Redes Sociales.           La acción es la clave de cualquier éxito."
joseignaciooje2,""
joseius,"Abogado y ciudadano comprometido a generar un cambio en una sociedad con miedo al exito."
josejblanco,"Escritor."
JoseJoalma77,"nacido en bogota bachiller conductor  de servicio especial esposa e hija"
josejorge13co,"persona, sencilla trabajadora y amable me uni a esto por curisoda y conocer personas afines"
JoseJosemonix,""
JosejosePelaez,""
JoseLBernalM,"Jose Luis BM presents: Greninja, Lucario, Yoshi, Robin, Fox, Falco, Roy, Cloud, Corrin and Bayonetta the best characters of SSB4. ⚡️⚡️"
joselc1603,""
JOSELCA,""
joselemuria,"Me va a tocar encariñarme con el insomnio porque puteándolo no se va."
joselitod1976,""
Joselmoctezuma,"Reportero de tiempo completo. ¡Me dedico a contar historias!. Para volar no necesitarás alas. Se generoso. Instagram: josel.moctezuma"
JoseLop17273090,"Contador fiscalista interesado en temas Jurídico-Fiscal, y Laboral, además totalmente desilusionado del actual Gobierno y todos los partidos políticos"
JoseLopLas,"Lic. en Mercadotecnia Experto en Fútbol"
Joseloras,""
joselram,"Infraestructura"
JoseLSoberanesF,"Profesor e investigador universitario en el área jurídica. Antiguo ombudsman nacional de México. Apasianado por la defensa de la dignidad de los seres humanos."
JoseLuis_Hndz,"Economista, maratonista, leones, amante de los deportes y el café, DataLover, ExITAM ¡Un consentido de la vida!"
JoseLuisAVilleg,"Cuestionar todo, echar carreta y desma con la banda es lo mío!"
JoseLuisBERT,"|| Diseñador Gráfico - Est. Ing de Sistemas || ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ Dinky (Bog-Med-CDMX)"
joseluiselbat,"Yo no me llamo Javier,grito con el viento que no voy a volver,para mi cada piedra es un altar,tengo cuidado con la nicotina y no creo en la reencarnación"
JoseLuisRios_,"Los hombres inteligentes quieren aprender; los demás, enseñar."
joseluissuasan,"Taquero, garnachero, futbolero, esposo, papa, medio mamon, geminis y si, fiel seguidor del @cruz azul. No tengo Facebook"
Joseluito_1,"YA NO QUEREMOS TENER UN PAÍS CON TANTOS CORRUPTOS. HAY QUE LUCHAR POR UN MÉXICO MEJOR. MUERA TELEVISA Y TV AZTECA CÓMPLICES DE TODO LO NEGATIVO."
JoseLuuis_,"TLB.   C♡"
JoseM_Santoyo,"Intercambios voluntarios, homebrewing y libertad. Fan de la innovación tecnológica. Pro-market. Entusiasta de la cerveza."
josema_med,"ADFI Conectado | Be seen; get connected"
JoseMAcevedo,"Analista político de RCN RADIO y colaborador de Noticias RCN. Columnista de https://t.co/8yYNFZ7Uif y Vanguardia Liberal. Abogado y politólogo."
josemaestresai,""
josemags,"EL SOCIALISMO ES UNA FARSA, NO SE PUEDE MANTENER A UNOS A COSTA DE OTROS, VEAN A CUBA Y VENEZUELA, ABRAN LOS OJOS NO VOTEN POR LA IZQUIERDA, FUERA EL POPULISMO!"
josemanue3l56,""
josemanuel_soto,"Oso, esposo, papá de dragón-velo-Totto-Tottis-Tottirris-Tottorris-pequeña-perrito, príncipe salvador de un cuento de hadas!!!"
JosemanuelIzcal,""
josemao02,""
josemarimx,"estaba un dia el santos....."
JoseMarti1977,""
josemiguel94,"You just need to see the world from differents points of views"
josemiranda17,"Estudiante de periodismo en la escuela Carlos Septién, me puedes leer en @vavel_mexico y en http://t.co/hJrpxlkEAV. Lo escrito aquí es a título personal."
josempher,"Profesional  en contaduria,  especialista  en  gestion  tributaria estudiante  de  derecho.  Asesor  contable   y  juridico y espe  en empresas construccion."
joseninio,"no_description"
josenorbertodr,""
JosEnriqueSnch1,""
JOSEORLANDOCARO,""
josepe14,"Mi inclinación: el Marketing. El chocolate; la medicina para mi esquizofrenia | #Marketing"
Joseph_F_Roth,"En mis ratos libres juego a ser productor audiovisual."
josephbarroco,"no_description"
Josephf8310,"Tengo 30 años, y dos hermosas niñas, tengo mi negocio."
josepvv,"ね、ね！"
joseramirez1977,""
JoseRamonOC_,"Opiniones a título personal"
JoseRamosReyes4,"18 Years!Mx.Fuck Marvel & Love DC!Love Music"
josereyes83,"Jodidamente enfermo por los deportes"
joseruizdl,"IT consultant , Sportsgeek , Sarcasm lover.."
josesalvadorg15,""
JoseSanRoman58,"Agrónomo, Ateo, Cinéfilo, Emprendedor y Amante de la pizza. Geek y entusiasta de la tecnología. También soy nerd y amante de la ciencia."
josesantosgalin,"Tecnólogo en construcción,soñador por vocación. Guardo la ilusión de que en mi país,ungún día se pueda vivir de manera equitativa y libre de corruptos."
joseserda,"Firestarter | Thinker • Designer • Misfit | Cuestionar todo como deporte extremo | Como es es como debe ser."
joseshidarta,""
josesitruuu,"Abogado, Guadalajara, Jalisco, México."
JoseTarso,"I am only this moment."
JoseUrquijoR,"Hablo de #ComPol, #Periodismo y #Medios. *Las opiniones aquí vertidas son exclusivamente mías*"
josevarggas,"snapchat: josevarggas"
joseyeth,"A las juventudes, nuevas generaciones, delincuencia, terrorismo no se le puede confundir, equívocamente premiar y enseñar hacer mas violentos."
Josflm,"Cine, Cine y mas cine"
josguap,"Nací en Pijijiapan, Chiapas actualmente pasante en la Licenciatura en Sociología de la  Facultad de Ciencias Sociales  de la Universidad Autónoma de Chiapas."
josgus69,"Postgraduado, ateo, liberal (de a deveras), detesto tanto los totalitarismos como los fundamentalismos y dogmatismos de cualquier tipo, right or left!"
JoshebeVicente,"no_description"
joshgolnyard,"⚾ America's past time #baseball. High School #ballplayer who doesn't give up. #teamfollowback. Diehard Phillies Phan #bleedred"
joshi_olivares,""
joshigirl21,"Lightweight.                 Lovatoide"
joshkungdl,"Disque Comunicologo, Standupero amateur y geek de tiempo completo"
Joshouan,"El chico que no se cansa de reír y hacer reír a los demás! Me encanta salir y hacer cosas nerdas, también ir al gym, Siempre hay algo divertido que hacer!!!"
JoshuaHarrisR,""
JoshuaOrtega88,"Zombie Animal™ zookeeper, chronicler of Locust and Lancers, lycanthropic astronaut, superhero mediator...and writer of The Other Dead, Gears, Howl, and 11."
JoshuaTannerFix,"Administrador de Empresas AgropecuariasEducador Ambiental"
josiarel,"Agradecido con Dios por darme esta hermosa familia, al Real Madrid y al América."
josiasfiesco,"Pontificia Universidad Javeriana. #Transmilenio24horas #SinJuventudNo @las2orillas"
josimarestrada,"Integrante de #Labandadelmocoseco Cantante de closet, volador de papalotes, actualmente ando en @Formato21GRC, @radioredfm y @radioredam con @SergioyLupita"
JosJmanuel,"Something screws me up and drags me down"
josjosgo,"gamer frustrado, amante de zelda, #fanboy de nintendo, profesional en albures y arrogante."
josleviathan,""
JosLFonseca,""
JosLuda,"Gerente de Ingeniería y Desarrollo - Industrias Resser"
josmagari,""
JosMontae,""
JosnngelGonzlez,""
josogiova,""
josomanjarrez,"Director de Summit Consulting, especialista en marketing politico, prospectiva y logistica."
josotoru,"Con los pies en la tierra y la mente en el mundo. El ser geek no es ser nerd, es saber aún con las gafas puestas."
josraki,""
JOSSGUE,""
jossinbarba,"La opinión de un joven sin barba con un pensamiento crítico y positivo."
jossisland,"LENNONIANO. En la constante búsqueda de la respuesta a mi ignorancia, y  un sembrador de conciencias. Mutatis mutandis!!"
Jossma04,""
JossMexica,"I just want to drink wine, save animals and take naps... ☝️"
jostOZ,"Desarrollador de ideas. Todo es un proceso. Farmer no hunter. Este espacio es personal."
josu_e,".: Dutch/House, Electro/Pop, Circuit & Trance :."
Josue_Delgado,"Guerrerense por nacimiento, DFño por adopción, casado desde hace 7 años y contando...  Sangre Azul y Piel Dorada, con el ♥a la Izquierda."
JosueCalderas,"Orgullosamente tapatio, Asesor patrimonial en Seguros Monterrey New York Life....la compañía de tu vida."
josuekarbajal,"| Actor | Cantante | Modelo | Mercadólogo | Todo eso quería ser, hasta que conocí el internet."
JosueLeviG,"Soy un hipster fracasado"
josuemb,"Nature's fan, Sr. Software Architect, techie, geek, MSFT Sr. Consultant and MS Azure fan, I love Open Source. These are my opinions."
JosueNGR,"Stephen King, The Killers, Walking Dead, Arrow and Game Of Thrones. / Universidad Tecnológica de Tijuana"
josuestam,"Sonrie es gratis un borracho masMexico D.F."
josuevalenzuela,"Prohibido rendirse, respira profundo y sigue!!"
JosZacarias3,"y en ese transcurso pueden pasar mil cosas, ¿He dicho mil? Miles. Millones."
jotaaribeiro,"Brasileiro, carioca e tricolor de coração!!!"
jotachefv,""
Jotagomez,"Un tipo del común luchando con sus propios demonios. Papá de Bastet y esposo de una Higuera."
jotamario79,""
JotaMarioE,"Ingeniero, escritor, periodista, director periódico El Taller. periódcico comunitario y ciudadano de Belén"
Jotanbtte,""
JotapeSantis,"A mi me gusta el tangananica.Que el newen te acompañe siempre, dominus vobiscum.Nacido en Santiago de Chile"
jotaporfavor,"no_description"
Jotavan21,"Jefe Producto Digital en Casa Editorial EL TIEMPO"
Jou_DeAlba,"Chairman de ContpaQi, Korima Sistemas de Gestion, Mercurio Cloud, CoDirector InnoHub GDL, Interesado en Humanismo, Emprendedores, Empresas Sociales, Finanzas"
Jov_Ac,""
jovanifragoso,""
JovaniVelazco,"SOY lo que quiero SER! Vivo intenso y ... aburrido nunca ... Divertido SIEMPRE"
jovenescausa,""
JOWINCK,""
JoyceRubik,"Mexicana. Modelo. Conductora y locutora en @Radio_Formula #TeleFormula #FormulaRock #MDVB #TVHost #Instagram: @joycerubik Contacto: jluis.mendez@icloud.com"
joze_fernandof,"In order to be old and wise, you need to be young and stupid."
jozeluix,"Quimico por convicción... tecnopata por elección...corredor por emoción"
Jozhr,"Mi plan B es como el plan A pero con berrinches"
